Frame,Raw_X,Calib_X,Error_X,Raw_Y,Calib_Y,Error_Y,Raw_Z,Calib_Z,Error_Z,Euclidean_Error
37,0.5736696124076843,0.5728536248207092,0.0008159875869750977,0.2690430283546448,0.26883426308631897,0.00020876526832580566,-0.012612268328666687,-0.012955578044056892,0.0003433097153902054,0.0009095494709128757
38,0.5736360549926758,0.5734546780586243,0.00018137693405151367,0.2688468098640442,0.2688102424144745,3.656744956970215e-05,-0.012718938291072845,-0.012675168924033642,-4.3769367039203644e-05,0.00019013292209654902
39,0.5737214684486389,0.5735465288162231,0.00017493963241577148,0.2691974937915802,0.2688189148902893,0.00037857890129089355,-0.012716153636574745,-0.012634200043976307,-8.195359259843826e-05,0.0004250202946121234
40,0.57306307554245,0.5731347799301147,-7.170438766479492e-05,0.269177109003067,0.26898983120918274,0.00018727779388427734,-0.012718266807496548,-0.013143644668161869,0.00042537786066532135,0.0004702773815917055
41,0.5727250576019287,0.572857141494751,-0.00013208389282226562,0.2693195343017578,0.26882869005203247,0.0004908442497253418,-0.01331289391964674,-0.01274405512958765,-0.0005688387900590897,0.0007628576546823178
42,0.5730772614479065,0.5732893347740173,-0.00021207332611083984,0.2694116532802582,0.2689613699913025,0.0004502832889556885,-0.013142209500074387,-0.013068451546132565,-7.375795394182205e-05,0.0005031603837049878
43,0.5733647346496582,0.5734272003173828,-6.246566772460938e-05,0.2693994641304016,0.2690258324146271,0.00037363171577453613,-0.012970448471605778,-0.01288545597344637,-8.499249815940857e-05,0.0003882349075241459
44,0.5725753903388977,0.5724009871482849,0.00017440319061279297,0.26961538195610046,0.269321471452713,0.00029391050338745117,-0.012744112871587276,-0.012702291831374168,-4.182104021310806e-05,0.00034430924515890294
45,0.5725557804107666,0.5725319385528564,2.384185791015625e-05,0.26948022842407227,0.26913127303123474,0.0003489553928375244,-0.012913324870169163,-0.012929825112223625,1.6500242054462433e-05,0.0003501579049041374
46,0.5727664828300476,0.5728808641433716,-0.00011438131332397461,0.26957476139068604,0.2691686749458313,0.00040608644485473633,-0.012862106785178185,-0.012827620841562748,-3.4485943615436554e-05,0.00042329489229085096
47,0.572934627532959,0.5730293989181519,-9.47713851928711e-05,0.2696593403816223,0.2692474126815796,0.0004119277000427246,-0.012830681167542934,-0.013001148588955402,0.00017046742141246796,0.00045576878708055514
48,0.5738041400909424,0.5737262964248657,7.784366607666016e-05,0.26927027106285095,0.26890647411346436,0.0003637969493865967,-0.0129318842664361,-0.012944016605615616,1.2132339179515839e-05,0.00037222983543130363
49,0.573794424533844,0.5741199851036072,-0.0003255605697631836,0.2693338692188263,0.26906824111938477,0.0002656280994415283,-0.01274539902806282,-0.012763481587171555,1.808255910873413e-05,0.0004205650374690793
50,0.5750264525413513,0.5750291347503662,-2.682209014892578e-06,0.26940053701400757,0.269532173871994,-0.0001316368579864502,-0.01285256166011095,-0.013508414849638939,0.0006558531895279884,0.0006689386091711107
51,0.5753450989723206,0.5753113627433777,3.3736228942871094e-05,0.2695150673389435,0.26970431208610535,-0.00018924474716186523,-0.013230317272245884,-0.0135174710303545,0.0002871537581086159,0.00034555605662113
52,0.5750875473022461,0.5761787295341492,-0.0010911822319030762,0.26967087388038635,0.26967933773994446,-8.463859558105469e-06,-0.013117201626300812,-0.013293136842548847,0.00017593521624803543,0.0011053069711423342
53,0.5761064887046814,0.5755345225334167,0.0005719661712646484,0.2696441113948822,0.2691490054130554,0.0004951059818267822,-0.013130671344697475,-0.012788678519427776,-0.0003419928252696991,0.00083020137728611
54,0.576233983039856,0.5756163597106934,0.0006176233291625977,0.269321084022522,0.2691546678543091,0.00016641616821289062,-0.012632160447537899,-0.012583721429109573,-4.843901842832565e-05,0.0006414820779061962
55,0.5762341022491455,0.5758950710296631,0.0003390312194824219,0.26950395107269287,0.2689431607723236,0.0005607903003692627,-0.012541018426418304,-0.012650985270738602,0.00010996684432029724,0.0006644701916728473
56,0.5765498876571655,0.577068030834198,-0.0005181431770324707,0.2695190906524658,0.26883426308631897,0.0006848275661468506,-0.012452707625925541,-0.012707537040114403,0.00025482941418886185,0.0008957673680123427
57,0.5773583650588989,0.5775278210639954,-0.00016945600509643555,0.26938432455062866,0.26903071999549866,0.0003536045551300049,-0.012465676292777061,-0.012612991966307163,0.00014731567353010178,0.0004188716112838866
58,0.5775576829910278,0.5776446461677551,-8.696317672729492e-05,0.2693352699279785,0.26905596256256104,0.00027930736541748047,-0.012637586332857609,-0.012641435489058495,3.849156200885773e-06,0.00029255771137745714
59,0.5778087377548218,0.5780177116394043,-0.00020897388458251953,0.2695103883743286,0.26926547288894653,0.0002449154853820801,-0.012509842403233051,-0.012581042014062405,7.119961082935333e-05,0.00032973180616934644
60,0.5780699849128723,0.5785874128341675,-0.000517427921295166,0.26941153407096863,0.26939651370048523,1.5020370483398438e-05,-0.012525570578873158,-0.013211864046752453,0.0006862934678792953,0.0008596254936419025
61,0.577496349811554,0.578705370426178,-0.0012090206146240234,0.2694121301174164,0.26964646577835083,-0.00023433566093444824,-0.013179410248994827,-0.013381392695009708,0.00020198244601488113,0.001247974742160109
62,0.5775010585784912,0.5768520832061768,0.0006489753723144531,0.26944518089294434,0.2691841721534729,0.00026100873947143555,-0.013080663979053497,-0.012616114690899849,-0.0004645492881536484,0.0008397027075550085
63,0.5772843360900879,0.5769951939582825,0.0002891421318054199,0.2694036662578583,0.2692098319530487,0.0001938343048095703,-0.012751230038702488,-0.013006365858018398,0.00025513581931591034,0.0004315891523242829
64,0.5771560668945312,0.5773043036460876,-0.00014823675155639648,0.26952043175697327,0.2694999575614929,2.047419548034668e-05,-0.01258872076869011,-0.013012179173529148,0.00042345840483903885,0.0004491217516680567
65,0.5779043436050415,0.5770078301429749,0.0008965134620666504,0.2693084180355072,0.2690746486186981,0.00023376941680908203,-0.013462561182677746,-0.012684891931712627,-0.0007776692509651184,0.001209609024354001
66,0.5772463083267212,0.5769482851028442,0.0002980232238769531,0.26926809549331665,0.2689792811870575,0.0002888143062591553,-0.012879074551165104,-0.013205443508923054,0.00032636895775794983,0.000527966137226603
67,0.5772682428359985,0.5770148634910583,0.00025337934494018555,0.2699573338031769,0.26948967576026917,0.00046765804290771484,-0.013663732446730137,-0.013345746323466301,-0.0003179861232638359,0.0006196937244534231
68,0.5770297646522522,0.576405942440033,0.0006238222122192383,0.2698650658130646,0.2693839967250824,0.00048106908798217773,-0.013340948149561882,-0.013305664993822575,-3.5283155739307404e-05,0.000788559776395571
69,0.5762784481048584,0.5762453675270081,3.30805778503418e-05,0.26917868852615356,0.26903530955314636,0.00014337897300720215,-0.013197120279073715,-0.0130177466198802,-0.00017937365919351578,0.00023200595713038076
70,0.576574444770813,0.5761877298355103,0.0003867149353027344,0.2698363959789276,0.26950228214263916,0.00033411383628845215,-0.013498896732926369,-0.012974015437066555,-0.0005248812958598137,0.0007325850609513286
71,0.5771760940551758,0.5768095850944519,0.00036650896072387695,0.2701021730899811,0.2696327269077301,0.00046944618225097656,-0.01368311420083046,-0.013046535663306713,-0.0006365785375237465,0.0008717458177455085
72,0.5771337151527405,0.5761340856552124,0.0009996294975280762,0.270090788602829,0.2696128785610199,0.00047791004180908203,-0.013566720299422741,-0.013058030977845192,-0.000508689321577549,0.0012191890609241946
73,0.5770977139472961,0.5760784149169922,0.001019299030303955,0.26984354853630066,0.2694571018218994,0.0003864467144012451,-0.013485312461853027,-0.013010133989155293,-0.00047517847269773483,0.0011891619558182362
74,0.5770726203918457,0.5755990147590637,0.0014736056327819824,0.26954349875450134,0.269350528717041,0.00019297003746032715,-0.01373994816094637,-0.01277321856468916,-0.0009667295962572098,0.0017729402439461558
75,0.5752356648445129,0.5765405893325806,-0.001304924488067627,0.2695043683052063,0.26893138885498047,0.0005729794502258301,-0.012881843373179436,-0.012714046984910965,-0.00016779638826847076,0.0014350222987311368
76,0.5753790736198425,0.5755947828292847,-0.00021570920944213867,0.2694821059703827,0.26920491456985474,0.0002771914005279541,-0.012540385127067566,-0.012872772291302681,0.00033238716423511505,0.00048357704920008607
77,0.5755251049995422,0.5758034586906433,-0.0002783536911010742,0.2693046033382416,0.2689383327960968,0.0003662705421447754,-0.012576374225318432,-0.01283425185829401,0.0002578776329755783,0.0005273857800336553
78,0.5751873254776001,0.5754809379577637,-0.0002936124801635742,0.269332617521286,0.26907190680503845,0.0002607107162475586,-0.012666931375861168,-0.012804054655134678,0.00013712327927350998,0.0004159100381005985
79,0.5750265121459961,0.5758962631225586,-0.0008697509765625,0.2693134546279907,0.2696099281311035,-0.00029647350311279297,-0.012680538929998875,-0.013489365577697754,0.0008088266476988792,0.0012241584232880974
80,0.5754225254058838,0.575378954410553,4.357099533081055e-05,0.2694324553012848,0.26963484287261963,-0.00020238757133483887,-0.01317483838647604,-0.013457776978611946,0.0002829385921359062,0.00035059008483523987
81,0.5752822756767273,0.5758730173110962,-0.0005907416343688965,0.2695205807685852,0.26971590518951416,-0.00019532442092895508,-0.013005456887185574,-0.013519268482923508,0.0005138115957379341,0.0008069260585102137
82,0.5752142667770386,0.5754244923591614,-0.00021022558212280273,0.26954522728919983,0.26987403631210327,-0.0003288090229034424,-0.013193880207836628,-0.013544776476919651,0.00035089626908302307,0.0005248222180681503
83,0.5745499134063721,0.5758684873580933,-0.0013185739517211914,0.2696227431297302,0.26989510655403137,-0.00027236342430114746,-0.013204519636929035,-0.01338413916528225,0.00017961952835321426,0.0013583380566046571
84,0.5753386616706848,0.57589191198349,-0.0005532503128051758,0.2696531116962433,0.26981914043426514,-0.00016602873802185059,-0.013008661568164825,-0.013454779051244259,0.00044611748307943344,0.000729843996465876
85,0.5757214426994324,0.576077401638031,-0.0003559589385986328,0.269667387008667,0.2696094512939453,5.793571472167969e-05,-0.013138902373611927,-0.013696303591132164,0.000557401217520237,0.0006638971534067756
86,0.5756250023841858,0.5748826265335083,0.0007423758506774902,0.26995205879211426,0.26939836144447327,0.0005536973476409912,-0.013085502199828625,-0.012867318466305733,-0.000218183733522892,0.0009514761153217585
87,0.5759078860282898,0.5754796266555786,0.00042825937271118164,0.26996907591819763,0.2697325646877289,0.00023651123046875,-0.013524536043405533,-0.01305736880749464,-0.0004671672359108925,0.0006764531608037917
88,0.5758517980575562,0.5762429237365723,-0.0003911256790161133,0.26959556341171265,0.26965218782424927,-5.6624412536621094e-05,-0.012978947721421719,-0.013587749563157558,0.0006088018417358398,0.0007258273233916478
89,0.5760910511016846,0.5763084888458252,-0.000217437744140625,0.2698856294155121,0.26992067694664,-3.504753112792969e-05,-0.013219768181443214,-0.013531025499105453,0.0003112573176622391,0.0003812985966580773
90,0.5762852430343628,0.5766911506652832,-0.00040590763092041016,0.26981237530708313,0.26985156536102295,-3.9190053939819336e-05,-0.013113533146679401,-0.013676137663424015,0.0005626045167446136,0.0006948530113834624
91,0.5759813189506531,0.5761337280273438,-0.00015240907669067383,0.2697060704231262,0.2699451148509979,-0.0002390444278717041,-0.013042118400335312,-0.013608335517346859,0.0005662171170115471,0.0006332239641320297
92,0.575654149055481,0.5754754543304443,0.0001786947250366211,0.26983773708343506,0.26942166686058044,0.00041607022285461426,-0.0137894032523036,-0.013219168409705162,-0.0005702348425984383,0.0007281579573248291
93,0.5753617882728577,0.575943648815155,-0.0005818605422973633,0.26961660385131836,0.26934927701950073,0.00026732683181762695,-0.012801730073988438,-0.012696703895926476,-0.00010502617806196213,0.000648888144267203
94,0.5757983326911926,0.5765864849090576,-0.0007881522178649902,0.26962098479270935,0.26976510882377625,-0.00014412403106689453,-0.01277519017457962,-0.013245312497019768,0.0004701223224401474,0.0009289621375023808
95,0.5756450295448303,0.5765435099601746,-0.0008984804153442383,0.26972028613090515,0.26991036534309387,-0.0001900792121887207,-0.01295385416597128,-0.013082827441394329,0.00012897327542304993,0.0009273787087467501
96,0.5760366916656494,0.5760520696640015,-1.537799835205078e-05,0.2696419954299927,0.2700318992137909,-0.0003899037837982178,-0.01312056090682745,-0.013240019790828228,0.0001194588840007782,0.00040808316360785383
97,0.5759406089782715,0.576329231262207,-0.0003886222839355469,0.2696586549282074,0.2698970437049866,-0.0002383887767791748,-0.013127529062330723,-0.013393992558121681,0.0002664634957909584,0.0005280712859592824
98,0.575859010219574,0.5761712193489075,-0.0003122091293334961,0.26978620886802673,0.2698794901371002,-9.328126907348633e-05,-0.013232518918812275,-0.013251949101686478,1.9430182874202728e-05,0.000326425286406652
99,0.5757399201393127,0.5753031373023987,0.0004367828369140625,0.269639253616333,0.26907745003700256,0.0005618035793304443,-0.0131877101957798,-0.012923172675073147,-0.0002645375207066536,0.0007591986619013619
