frame,x,y,z
131,335.91783480346203,112.63359704613686,6.703992312395712e-07
133,345.8850222527981,110.21999993920326,-3.9904136883706087e-07
136,314.1169198155403,88.31408274173737,1.878610618177845e-07
138,308.07893669605255,87.36733737587929,2.272690977633829e-07
139,302.1781740710139,85.27743651717901,-1.723464322367363e-07
140,297.0712661743164,86.1921721547842,1.4742502330022944e-08
141,296.58672818541527,86.92472511529922,1.4062895559163735e-07
165,355.6800348162651,128.82200029492378,6.507486318696465e-07
167,323.81874430179596,124.64333322644234,5.164245564515113e-08
168,324.0698367357254,125.30549693107605,-7.586421446603708e-08
169,324.42099034786224,125.92097017168999,-3.3725797266015434e-08
170,325.14901477098465,125.26934027671814,7.282818614839925e-08
171,325.2690017223358,125.07274895906448,1.0331841338029335e-07
172,326.6232662796974,122.32209879159927,-5.124269719658514e-08
173,327.422067463398,116.76465207338333,2.984642932801762e-08
182,341.4906015768647,86.80743598937988,1.7506897620478412e-07
