frame,x,y,z
67,316.3435277938843,124.06283336877823,-1.2577455043792725
68,316.8038327693939,123.0367520749569,-1.2917401790618896
69,316.7009510099888,122.21214938163757,-0.8945482969284058
71,317.3549454808235,122.57351168990135,-0.7549819946289062
72,318.5381142795086,123.03122693300247,-0.6395989060401917
73,317.56389224529266,127.19692778587341,-0.600081741809845
74,317.4741799533367,132.6961009800434,-0.47456562519073486
75,319.4317836165428,138.55719351768494,-0.6976549029350281
76,320.18279707431793,140.82759404182434,-0.8968302607536316
77,323.053004860878,140.18169060349464,-0.45823514461517334
78,322.5260392129421,138.26985347270966,-0.8885605931282043
79,320.57942509651184,131.84691166877747,-1.3992068767547607
80,321.3800204396248,118.40242329239845,-1.4685219526290894
81,322.0621408522129,104.5846176147461,-1.2873938083648682
82,321.6451248526573,89.98420143127441,-1.5609489679336548
83,323.54099464416504,78.7593175470829,-0.8380425572395325
84,321.8929913043976,67.12656247615814,-1.1869639158248901
85,320.3177718222141,63.03498989343643,-1.5323766469955444
86,319.76467257738113,61.818552657961845,-1.0650962591171265
87,318.347260594368,64.68820612132549,-1.3183791637420654
88,316.761788636446,65.72967581450939,-1.0319825410842896
89,312.06378054618835,67.18541812896729,-1.4459483623504639
90,310.3198492527008,73.49717712402344,-1.4857650995254517
91,306.54932391643524,78.75936305522919,-1.4568357467651367
92,301.1771568059921,85.86647182703018,-1.4650179147720337
93,298.073603361845,90.63694369792938,-1.499329686164856
94,292.33370929956436,97.68805885314941,-1.4627997875213623
95,284.90642032027245,102.09699881076813,-1.663320541381836
96,276.078375518322,107.85595554113388,-1.439232349395752
97,268.8306795358658,109.93666565418243,-1.7051657438278198
98,260.0841007232666,110.27742558717728,-1.6336636543273926
99,250.29530453681946,109.75549644231796,-0.8888607025146484
100,242.17074623703957,103.54273986816406,-1.0936269760131836
101,235.27873313426971,94.879250228405,-0.7388424873352051
102,228.8070663511753,86.36785984039307,-1.0762830972671509
103,215.47251933813095,71.98785066604614,-1.1922305822372437
104,204.52038371562958,67.17548894882202,-1.1953389644622803
105,327.89790546894073,132.13840007781982,-2.3691823482513428
106,326.3568911552429,130.45770046114922,-1.9463657140731812
107,326.65881299972534,130.9595991075039,-1.8858309984207153
108,327.6873827576637,131.94900473952293,-1.4974631071090698
109,126.67195716500282,70.56281539797783,-0.6520248055458069
110,100.52944701910019,70.33564564585686,-0.6641883254051208
122,299.1645562648773,164.4424443244934,-0.5455014705657959
123,420.3349615931511,142.73658269643784,-1.7518137693405151
124,429.5377455353737,135.14904898405075,-1.5450448989868164
125,442.5002942085266,124.966035425663,-2.0284690856933594
126,452.5503507256508,120.2740980386734,-2.1022117137908936
127,464.2056058049202,111.28868669271469,-1.4241154193878174
128,480.73658883571625,108.0018158853054,-1.2022119760513306
129,493.2389475107193,103.22670176625252,-1.158552885055542
130,508.8941572904587,100.76174020767212,-0.8380761742591858
131,525.0779047012329,100.78736317157745,-0.7337586879730225
132,534.5542405843735,100.03012478351593,-0.7055675983428955
133,550.6439626216888,102.99109399318695,-0.6688002943992615
134,566.9624820351601,107.66768568754196,-0.5395042896270752
135,574.9212213158607,109.90843990445137,-0.3075607717037201
136,581.2053757309914,104.70025971531868,-0.10794238746166229
137,610.8735399246216,99.34700608253479,-1.379982352256775
138,603.0946682691574,76.68344277143478,-3.3537540435791016
140,249.60413765907288,176.4874860048294,-0.5936710238456726
141,242.46322149038315,177.10576817393303,-0.9504899978637695
142,238.1245038509369,178.10158723592758,-0.9802274703979492
143,232.4141502380371,177.69155874848366,-0.4769841730594635
144,227.83116739988327,170.9176367521286,-0.9470569491386414
145,334.31505966186523,153.52875983715057,-0.4938278794288635
146,332.01180934906006,149.68925750255585,-0.5481016039848328
147,331.09605941176414,147.0606055855751,-0.20210476219654083
148,206.53957936167717,137.1453741788864,-1.2868787050247192
149,200.78413304686546,129.21731394529343,-1.6772719621658325
150,195.218471378088,119.32645577192307,-1.56050443649292
151,187.63535392284393,116.5905100107193,-1.7700538635253906
152,180.6473625600338,116.97031578421593,-1.930023193359375
153,327.309119284153,153.1666350364685,-0.43883752822875977
154,328.3017734885216,153.5886516571045,-0.40787285566329956
155,150.47877603769302,135.9021561741829,-1.4838265180587769
156,140.0830662548542,141.98764419555664,-0.9493097066879272
157,130.78920149803162,140.99634116888046,-0.48178842663764954
158,124.74948847293854,153.19406324625015,-0.3696898818016052
159,115.52791380882263,155.49377346038818,-0.7740959525108337
160,347.5060086250305,169.97249722480774,-0.6582748293876648
161,91.43371379375458,148.91505840420723,-0.34067097306251526
162,75.96202054619789,167.29443454742432,-0.3986630439758301
163,73.86649143695831,174.640118598938,-0.9069380760192871
164,59.66156992316246,176.24572730064392,-0.33856233954429626
165,42.72702872753143,177.6287180185318,-0.6039708256721497
170,431.3049247264862,146.04701554775238,-0.6431338787078857
171,441.4460361599922,143.54757964611053,-0.8128348588943481
172,444.4564376473427,144.13357642292976,-1.1011699438095093
173,454.7512674331665,142.80041527748108,-1.1196391582489014
174,463.2730062007904,145.16270798444748,-1.1445142030715942
175,468.14862751960754,147.79230898618698,-1.045572280883789
176,478.21377515792847,148.29516220092773,-0.650230884552002
177,339.07084023952484,158.17826563119888,-1.4914331436157227
178,338.0883946418762,154.43730694055557,-1.4312294721603394
