frame,x,y,z
120,300.7446904182434,176.35133063793182,-0.04411144554615021
126,347.7430953234434,157.4757306277752,-0.08315608650445938
128,350.9789277911186,156.69553950428963,-0.08240780234336853
129,353.1696277856827,154.0901391506195,-0.08894988894462585
130,350.2189542353153,155.5171323567629,-0.0828525573015213
131,351.92561984062195,155.6275710463524,-0.07628985494375229
132,351.02685022354126,156.42764163017273,-0.06998179107904434
133,350.9841138422489,157.20606869459152,-0.0681428462266922
134,350.4202387034893,157.40039891004562,-0.07085592299699783
136,349.88369584083557,160.09316742420197,-0.06024712696671486
138,348.8275319337845,164.27890649437904,-0.05497711896896362
139,348.12112361192703,166.32247960567474,-0.058114681392908096
140,346.31607818603516,167.56358766555786,-0.05275161564350128
141,344.59187614917755,167.98698115348816,-0.04919593781232834
165,385.53332847356796,169.29399025440216,-0.06234027445316315
167,322.81366461515427,162.15319776535034,-0.05565245822072029
168,323.9128114581108,163.32781049609184,-0.05268622562289238
169,326.5170022249222,165.07739755511284,-0.053115736693143845
170,328.0150091648102,166.67576670646667,-0.05175371840596199
171,329.9766719341278,167.01810240745544,-0.05043736845254898
172,331.51132369041443,166.43474984169006,-0.05473918095231056
173,333.2513531446457,165.10216677188873,-0.05824444815516472
177,487.6029509305954,154.1919915676117,-0.08077816665172577
182,534.9938690662384,172.8002200126648,-0.0462222658097744
