frame,x,y,z
102,328.9730464220047,140.49243491888046,-2.4034852981567383
103,327.6977036893368,136.1520872116089,-2.893134117126465
106,179.58548438549042,57.05508655309677,-1.230765461921692
108,151.83298009634018,64.93109118938446,-1.3029015064239502
109,330.39085853099823,134.035013794899,-1.3864270448684692
110,332.3417180776596,136.71950912475586,-1.3948036432266235
111,335.5660591721535,138.2478591799736,-1.0208240747451782
112,342.01775389909744,142.5426135957241,-0.9740575551986694
113,343.01396667957306,149.07649683952332,-1.1824567317962646
114,348.3665710091591,153.09588646888733,-1.205277442932129
116,358.50296318531036,158.1792774796486,-1.028849482536316
117,365.85520327091217,158.65393045544624,-0.8928962349891663
118,372.7955860197544,165.1855672299862,-1.8842889070510864
119,381.95254623889923,160.23713207244873,-1.8578205108642578
120,391.6034667491913,160.63714122772217,-1.7547632455825806
121,400.9179232120514,154.63214302062988,-1.6661649942398071
122,409.7395631670952,146.95101803541183,-2.2196085453033447
123,297.2069854736328,162.72791254520416,-1.3049861192703247
124,297.8926637172699,151.67781227827072,-1.0202975273132324
125,294.262066423893,145.202788323164,-1.6493167877197266
126,296.5617465376854,137.40208500623703,-1.211021900177002
127,292.37951016426086,131.17758959531784,-0.4596051871776581
128,293.10033416748047,130.50321507453918,-0.48701411485671997
129,289.4146316051483,131.54412883520126,-0.4756568968296051
130,290.3575659096241,133.4320294559002,-0.5417363047599792
131,288.0583243370056,134.95634561777115,-0.7233971953392029
132,282.70287215709686,137.70400923490524,-0.8647285103797913
133,279.6234213709831,143.15884226560593,-0.9589541554450989
134,275.0264735221863,147.0649149119854,-1.0013383626937866
135,271.04099464416504,153.64661705493927,-1.0009725093841553
136,267.43235301971436,158.85579669475555,-0.9408714175224304
137,262.3398857116699,161.9791035950184,-0.4372064173221588
138,257.637992143631,168.3369265794754,-0.8300248384475708
139,253.83545607328415,172.64982187747955,-0.7950739860534668
142,342.45561122894287,163.9493064582348,-0.047461748123168945
143,340.3474665880203,162.1182576417923,-0.2799129784107208
144,338.01438903808594,159.00715577602386,-0.3875356614589691
145,221.55059719085693,163.94691008329391,-0.8748704195022583
146,216.42996793985367,157.7392919063568,-0.7993159294128418
147,212.0547423362732,148.93946486711502,-1.2280354499816895
148,330.76715594530106,145.39956092834473,-0.25352880358695984
149,328.4316044151783,146.21919226646423,-0.44757190346717834
150,325.7837144136429,148.4822497367859,-0.5604813098907471
151,325.60768818855286,147.70148408412933,-0.42770877480506897
152,325.77836644649506,151.26549297571182,-0.35800933837890625
153,169.95063835382462,121.81984305381775,-1.1000441312789917
154,159.14765736460686,124.3767719566822,-1.6473369598388672
155,328.68390440940857,156.0112211406231,-0.909420371055603
156,330.1795832514763,156.8305242061615,-1.049007773399353
157,332.36290192604065,160.72095251083374,-1.037330985069275
158,336.56423795223236,163.59977889060974,-0.9338569641113281
159,340.82457795739174,167.07969546318054,-0.6772433519363403
161,354.8388282060623,167.55594944953918,-0.49854981899261475
162,361.64567506313324,167.202860891819,-0.6845099329948425
163,370.7653467655182,164.78233271837234,-0.8152222037315369
164,379.17718148231506,164.1612073481083,-0.31821921467781067
165,386.68392741680145,165.5458032488823,-0.39318108558654785
166,396.2566411495209,165.3529652953148,-0.9335189461708069
167,404.3691402077675,158.52528536319733,-0.9261074662208557
168,415.4706161618233,151.5905342400074,-0.39689144492149353
169,425.22092854976654,146.88240364193916,-0.7660137414932251
174,336.71009826660156,159.0467804670334,-0.9308733344078064
175,336.8419297337532,156.86666989326477,-0.956251859664917
176,338.809623837471,158.2235205769539,-1.34184992313385
178,497.6289700269699,152.84293621778488,-0.7639219760894775
179,507.2665601372719,157.4653884768486,-1.0492172241210938
180,513.5060395598412,160.4785753786564,-0.7072216868400574
181,522.7084918022156,165.37340927124023,-1.3930846452713013
182,534.3364918231964,169.30552726984024,-1.3769153356552124
183,334.27401328086853,149.49197366833687,-1.2285524606704712
184,553.4745198488235,178.13334560394287,-1.1314159631729126
185,331.2019105553627,151.2780490219593,-1.2769442796707153
186,328.54399624466896,152.28487849235535,-0.9280136823654175
187,324.6787010729313,153.21204015612602,-0.9328160881996155
188,321.6607003211975,154.83778101205826,-1.0488990545272827
189,639.173581123352,148.1143950521946,-1.470773458480835
