frame,x,y,z
71,355.62521755695343,81.85476204752922,6.308983415692637e-07
72,346.67021530866623,83.96478894352913,5.153860342943517e-07
73,351.32515037059784,86.84237456321716,6.153723006718792e-07
74,352.79916083812714,81.32943853735924,6.102723659751064e-07
75,356.4834088087082,95.00573360919952,6.598868935725477e-07
92,290.2405259013176,29.40383478999138,-2.712977789087745e-07
93,284.21645525097847,36.42326857149601,9.936871947502368e-08
94,273.3747940659523,43.56562161445618,2.281494033695708e-07
95,271.65640327334404,50.96171994507313,4.1533613170940953e-07
96,268.95950531959534,57.80501566827297,3.235684289393248e-07
97,266.99093317985535,61.04779452085495,2.2187458625921863e-07
98,262.24780520796776,55.87285581231117,-9.965315683757581e-08
99,252.08998572826385,43.96824346482754,-3.557403829290706e-07
100,243.0240105688572,25.704933166503906,-3.040950389276986e-07
105,353.05836486816406,29.913121223449707,9.976132986366792e-08
140,242.28441751003265,149.25451079010963,6.093551974117872e-08
143,297.42493724823,82.33078111708164,-3.248007942602271e-07
144,300.34794771671295,79.2725537866354,-5.991011420292125e-08
146,340.8724695444107,96.87077391147614,-1.9563597675187339e-07
148,174.65480315685272,60.346449956297874,1.8269923884872696e-07
149,166.84831689298153,33.870468348264694,-1.3142987143055507e-07
160,399.49566650390625,69.81298810243607,1.5228843608383613e-07
170,423.5400056242943,49.402385115623474,3.605799179240421e-07
171,428.41045305132866,39.4153668731451,2.990812788539188e-07
172,429.3597440123558,38.54717996716499,1.7260002493912907e-07
173,436.84668254852295,29.380506053566933,2.1296015972893656e-07
174,440.19511890411377,29.73592871427536,-1.9280359708773176e-07
176,443.1408721804619,78.51400843262672,9.248799983652134e-07
177,340.46768176555634,78.72242802381516,4.081280167156365e-07
178,338.02732944488525,76.85396817326546,3.1922212428980856e-07
179,341.58986818790436,73.10671553015709,1.898089863061614e-07
180,338.57548356056213,70.13551676273346,1.9946563156736374e-07
181,337.1322264075279,66.64558434486389,5.4672220528573234e-08
182,333.74616503715515,61.4488542675972,2.733609960614558e-07
184,331.10855066776276,65.65305811166763,2.918554571351706e-07
189,320.22430434823036,100.56211316585541,1.0693312901821628e-07
190,316.6935324668884,103.49885606765747,2.7284457360110537e-07
191,312.0030303299427,105.46926307678223,2.293638061701131e-07
192,310.66165965795517,109.7321484386921,1.1162314450530175e-07
193,311.8117681145668,114.48268133401871,6.77588900543924e-08
194,310.5515847206116,119.2567600607872,8.335263146364014e-08
195,314.2848502397537,120.81739538908005,7.557440540040261e-08
196,318.0713210105896,117.58581209182739,1.0186818855117963e-07
197,322.62839221954346,107.89906358718872,1.3430184253593325e-07
198,307.97371250391006,76.16951420903206,3.4205987731183995e-07
199,320.56068366765976,80.68058586120605,1.742146160665925e-08
200,316.24313151836395,69.57139225304127,-3.5749441185117803e-09
201,287.0826596021652,56.58801034092903,3.463081270638213e-07
202,279.20029535889626,53.44486474990845,3.8731690210624947e-07
203,280.12854450941086,50.82050848007202,2.1146381357084465e-07
204,289.5694469511509,47.07636401057243,2.523637476770091e-07
205,296.17350566387177,48.13740707933903,1.552143373828585e-07
206,303.0094166994095,45.33482217788696,2.114380635021007e-07
207,307.78519451618195,49.815692991018295,1.9681370133639575e-07
231,308.31898069381714,36.40772545337677,-1.4351310539950646e-07
232,303.25460186600685,43.492619186639786,9.974575476690006e-08
233,300.5659804344177,49.54699203372002,1.4095181199991202e-07
234,295.8454284667969,53.71632385253906,2.738530895385338e-07
235,295.088623046875,58.49445812404156,1.8657924272247328e-07
236,295.0179179906845,57.9695283472538,1.247572924967244e-07
237,293.9852087497711,53.08957436680794,1.7366461690926371e-07
238,292.86602783203125,48.82496656477451,5.27740766642637e-08
239,296.6439045071602,46.601615250110626,3.6921818491464364e-08
240,302.87894254922867,43.07496380805969,-8.722008715267293e-08
241,306.5484298467636,41.87849950790405,-1.2063176768606354e-07
242,311.8998999595642,42.09697623550892,-2.947248560758453e-07
243,308.66898488998413,51.224218621850014,1.0080571044568387e-08
245,283.35300183296204,66.2789831161499,5.717988926789985e-08
246,278.8346869945526,69.89646375179291,3.246054234296025e-07
